id,labels
14981,0
14982,0
14983,3
14984,0
14985,0
14986,2
14987,1
14988,5
14989,0
14990,0
14991,2
14992,3
14993,0
14994,2
14995,1
14996,10
14997,0
14998,2
14999,5
15000,0
15001,13
15002,1
15003,7
15004,0
15005,7
15006,0
15007,5
15008,7
15009,5
15010,0
15011,19
15012,0
15013,7
15014,0
15015,0
15016,1
15017,2
15018,0
15019,0
15020,6
15021,2
15022,1
15023,8
15024,6
15025,17
15026,0
15027,1
15028,3
15029,0
15030,5
15031,1
15032,10
15033,4
15034,6
15035,17
15036,4
15037,0
15038,1
15039,3
15040,2
15041,5
15042,1
15043,6
15044,2
15045,0
15046,1
15047,0
15048,6
15049,16
15050,3
15051,0
15052,1
15053,7
15054,8
15055,16
15056,6
15057,7
15058,6
15059,3
15060,0
15061,1
15062,6
15063,17
15064,4
15065,1
15066,0
15067,1
15068,2
15069,1
15070,2
15071,1
15072,0
15073,16
15074,4
15075,8
15076,6
15077,1
15078,7
15079,16
15080,0
15081,1
15082,0
15083,0
15084,1
15085,0
15086,1
15087,0
15088,1
15089,0
15090,4
15091,6
15092,7
15093,6
15094,17
15095,3
15096,0
15097,1
15098,3
15099,2
15100,0
15101,24
15102,1
15103,10
15104,6
15105,17
15106,3
15107,0
15108,0
15109,1
15110,0
15111,1
15112,6
15113,16
15114,2
15115,0
15116,1
15117,0
15118,6
15119,8
15120,2
15121,1
15122,7
15123,3
15124,0
15125,1
15126,10
15127,12
15128,6
15129,17
15130,1
15131,6
15132,3
15133,0
15134,0
15135,1
15136,8
15137,8
15138,16
15139,4
15140,6
15141,9
15142,1
15143,0
15144,5
15145,1
15146,1
15147,25
15148,8
15149,1
15150,18
15151,4
15152,2
15153,0
15154,1
15155,1
15156,1
15157,4
15158,1
15159,18
15160,4
15161,5
15162,4
15163,13
15164,0
15165,1
15166,10
15167,3
15168,2
15169,0
15170,18
15171,9
15172,1
15173,9
15174,0
15175,7
15176,0
15177,1
15178,9
15179,4
15180,3
15181,0
15182,1
15183,2
15184,3
15185,23
15186,5
15187,1
15188,3
15189,11
15190,0
15191,2
15192,0
15193,6
15194,17
15195,1
15196,8
15197,16
15198,1
15199,8
15200,8
15201,4
15202,6
15203,17
15204,9
15205,1
15206,7
15207,5
15208,0
15209,4
15210,8
15211,8
15212,1
15213,4
15214,3
15215,2
15216,15
15217,1
15218,0
15219,6
15220,3
15221,0
15222,2
15223,3
15224,0
15225,19
15226,11
15227,0
15228,0
15229,0
15230,3
15231,0
15232,0
15233,7
15234,2
15235,1
15236,0
15237,6
15238,0
15239,0
15240,3
15241,0
15242,13
15243,3
15244,0
15245,13
15246,3
15247,0
15248,1
15249,3
15250,0
15251,2
15252,15
15253,1
15254,0
15255,6
15256,0
15257,0
15258,3
15259,0
15260,14
15261,2
15262,0
15263,1
15264,2
15265,0
15266,1
15267,13
15268,3
15269,0
15270,2
15271,15
15272,1
15273,1
15274,6
15275,11
15276,15
15277,15
15278,1
15279,15
15280,1
15281,8
15282,3
15283,0
15284,0
15285,6
15286,3
15287,14
15288,2
15289,0
15290,0
15291,1
15292,24
15293,12
15294,3
15295,0
15296,3
15297,0
15298,2
15299,15
15300,1
15301,3
15302,0
15303,2
15304,15
15305,1
15306,3
15307,0
15308,6
15309,9
15310,4
15311,0
15312,0
15313,2
15314,1
15315,13
15316,3
15317,14
15318,0
15319,1
15320,0
15321,0
15322,1
15323,1
15324,4
15325,12
15326,8
15327,5
15328,1
15329,6
15330,1
15331,1
15332,0
15333,8
15334,7
15335,0
15336,5
15337,2
15338,0
15339,1
15340,1
15341,4
15342,1
15343,1
15344,1
15345,1
15346,6
15347,0
15348,1
15349,1
15350,4
15351,5
15352,0
15353,1
15354,4
15355,22
15356,4
15357,3
15358,0
15359,1
15360,1
15361,4
15362,22
15363,1
15364,1
15365,1
15366,1
15367,5
15368,2
15369,0
15370,1
15371,0
15372,1
15373,1
15374,16
15375,5
15376,2
15377,1
15378,6
15379,1
15380,6
15381,4
15382,1
15383,8
15384,6
15385,0
15386,1
15387,1
15388,22
15389,4
15390,1
15391,6
15392,1
15393,1
15394,0
15395,16
15396,5
15397,1
15398,1
15399,0
15400,6
15401,3
15402,0
15403,1
15404,10
15405,6
15406,4
15407,7
15408,6
15409,1
15410,6
15411,4
15412,3
15413,14
15414,4
15415,3
15416,11
15417,0
15418,1
15419,4
15420,8
15421,2
15422,1
15423,2
15424,0
15425,2
15426,1
15427,3
15428,2
15429,0
15430,5
15431,2
15432,0
15433,1
15434,19
15435,4
15436,8
15437,0
15438,7
15439,13
15440,0
15441,7
15442,2
15443,2
15444,0
15445,2
15446,1
15447,0
15448,0
15449,5
15450,1
15451,5
15452,1
15453,3
15454,2
15455,0
15456,7
15457,8
15458,7
15459,8
15460,2
15461,0
15462,7
15463,0
15464,1
15465,0
15466,2
15467,1
15468,1
15469,18
15470,4
15471,5
15472,2
15473,0
15474,2
15475,1
15476,18
15477,2
15478,0
15479,0
15480,2
15481,3
15482,2
15483,0
15484,2
15485,1
15486,18
15487,12
15488,4
15489,8
15490,9
15491,1
15492,9
15493,8
15494,1
15495,18
15496,8
15497,1
15498,10
15499,3
15500,0
15501,0
15502,9
15503,0
15504,1
15505,10
15506,5
15507,16
15508,4
15509,0
15510,1
15511,0
15512,0
15513,1
15514,0
15515,0
15516,7
15517,13
15518,8
15519,0
15520,1
15521,1
15522,0
15523,2
15524,0
15525,6
15526,16
15527,3
15528,2
15529,0
15530,1
15531,10
15532,0
15533,6
15534,12
15535,0
15536,0
15537,1
15538,10
15539,4
15540,5
15541,0
15542,0
15543,7
15544,7
15545,0
15546,12
15547,4
15548,5
15549,1
15550,1
15551,4
15552,8
15553,2
15554,0
15555,7
15556,0
15557,3
15558,0
15559,2
15560,1
15561,3
15562,2
15563,6
15564,0
15565,0
15566,1
15567,1
15568,0
15569,6
15570,4
15571,0
15572,0
15573,1
15574,8
15575,1
15576,1
15577,1
15578,1
15579,0
15580,1
15581,5
15582,16
15583,0
15584,3
15585,0
15586,1
15587,1
15588,4
15589,1
15590,7
15591,6
15592,4
15593,0
15594,0
15595,1
15596,8
15597,0
15598,2
15599,1
15600,1
15601,1
15602,2
15603,0
15604,30
15605,12
15606,3
15607,0
15608,1
15609,6
15610,19
15611,0
15612,2
15613,3
15614,12
15615,0
15616,1
15617,3
15618,2
15619,0
15620,6
15621,9
15622,1
15623,9
15624,0
15625,7
15626,1
15627,1
15628,1
15629,3
15630,2
15631,15
15632,1
15633,0
15634,0
15635,3
15636,0
15637,6
15638,3
15639,4
15640,11
15641,0
15642,1
15643,6
15644,4
15645,4
15646,0
15647,0
15648,2
15649,1
15650,3
15651,2
15652,15
15653,1
15654,6
15655,12
15656,11
15657,1
15658,0
15659,8
15660,1
15661,11
15662,1
15663,3
15664,2
15665,0
15666,1
15667,3
15668,11
15669,1
15670,11
15671,0
15672,2
15673,1
15674,3
15675,2
15676,15
15677,1
15678,1
15679,11
15680,7
15681,3
15682,2
15683,0
15684,1
15685,11
15686,1
15687,3
15688,2
15689,15
15690,1
15691,0
15692,2
15693,0
15694,6
15695,0
15696,4
15697,11
15698,0
15699,3
15700,0
15701,1
15702,3
15703,0
15704,11
15705,1
15706,11
15707,1
15708,3
15709,2
15710,2
15711,0
15712,0
15713,0
15714,3
15715,0
15716,0
15717,0
15718,24
15719,3
15720,11
15721,3
15722,11
15723,1
15724,6
15725,4
15726,4
15727,9
15728,0
15729,7
15730,0
15731,0
15732,1
15733,3
15734,2
15735,0
15736,4
15737,11
15738,0
15739,6
15740,3
15741,14
15742,0
15743,1
15744,22
15745,1
15746,1
15747,3
15748,0
15749,2
15750,2
15751,0
15752,24
15753,4
15754,11
15755,1
15756,0
15757,0
15758,1
15759,7
15760,0
15761,0
15762,3
15763,0
15764,13
15765,0
15766,1
15767,3
15768,2
15769,15
15770,1
15771,6
15772,3
15773,0
15774,11
15775,1
15776,3
15777,2
15778,0
15779,5
15780,2
15781,3
15782,4
15783,0
15784,1
15785,2
15786,0
15787,1
15788,1
15789,1
15790,2
15791,0
15792,6
15793,16
15794,0
15795,1
15796,1
15797,1
15798,6
15799,17
15800,4
15801,1
15802,10
15803,0
15804,4
15805,6
15806,3
15807,2
15808,0
15809,1
15810,0
15811,16
15812,12
15813,4
15814,8
15815,5
15816,1
15817,7
15818,1
15819,1
15820,1
15821,4
15822,5
15823,1
15824,1
15825,1
15826,0
15827,8
15828,12
15829,21
15830,4
15831,22
15832,12
15833,1
15834,1
15835,1
15836,4
15837,28
15838,23
15839,3
15840,0
15841,9
15842,1
15843,1
15844,1
15845,4
15846,12
15847,0
15848,6
15849,2
15850,0
15851,1
15852,0
15853,4
15854,5
15855,1
15856,18
15857,4
15858,8
15859,0
15860,1
15861,1
15862,1
15863,0
15864,22
15865,0
15866,1
15867,0
15868,1
15869,1
15870,1
15871,4
15872,4
15873,5
15874,2
15875,1
15876,6
15877,4
15878,7
15879,4
15880,6
15881,23
15882,3
15883,0
15884,9
15885,1
15886,6
15887,17
15888,4
15889,7
15890,1
15891,1
15892,1
15893,0
15894,1
15895,1
15896,1
15897,0
15898,5
15899,8
15900,2
15901,1
15902,0
15903,16
15904,4
15905,5
15906,1
15907,10
15908,8
15909,4
15910,0
15911,5
15912,1
15913,7
15914,4
15915,5
15916,0
15917,8
15918,3
15919,26
15920,1
15921,1
15922,1
15923,3
15924,23
15925,9
15926,1
15927,1
15928,1
15929,0
15930,3
15931,0
15932,5
15933,1
15934,0
15935,5
15936,8
15937,0
15938,1
15939,1
15940,1
15941,0
15942,2
15943,3
15944,0
15945,1
15946,1
15947,1
15948,0
15949,2
15950,3
15951,0
15952,1
15953,1
15954,1
15955,4
15956,13
15957,1
15958,1
15959,1
15960,5
15961,9
15962,1
15963,1
15964,1
15965,0
15966,4
15967,5
15968,1
15969,10
15970,18
15971,9
15972,3
15973,0
15974,1
15975,0
15976,9
15977,1
15978,4
15979,4
15980,1
15981,1
15982,1
15983,7
15984,0
15985,18
15986,9
15987,1
15988,0
15989,5
15990,0
15991,1
15992,0
15993,4
15994,0
15995,6
15996,1
15997,0
15998,6
15999,9
16000,2
16001,0
16002,1
16003,0
16004,4
16005,1
16006,16
16007,1
16008,1
16009,1
16010,0
16011,24
16012,3
16013,2
16014,15
16015,1
16016,0
16017,6
16018,10
16019,3
16020,0
16021,1
16022,10
16023,3
16024,0
16025,0
16026,3
16027,0
16028,0
16029,2
16030,5
16031,0
16032,3
16033,2
16034,0
16035,1
16036,7
16037,4
16038,3
16039,11
16040,0
16041,3
16042,2
16043,0
16044,0
16045,8
16046,6
16047,4
16048,0
16049,0
16050,0
16051,1
16052,0
16053,2
16054,6
16055,13
16056,0
16057,7
16058,6
16059,0
16060,1
16061,0
16062,24
16063,4
16064,3
16065,0
16066,0
16067,1
16068,3
16069,13
16070,0
16071,1
16072,3
16073,2
16074,15
16075,1
16076,2
16077,0
16078,6
16079,4
16080,11
16081,15
16082,0
16083,1
16084,13
16085,0
16086,1
16087,0
16088,7
16089,0
16090,6
16091,4
16092,11
16093,0
16094,1
16095,3
16096,0
16097,6
16098,0
16099,2
16100,1
16101,0
16102,2
16103,7
16104,2
16105,6
16106,4
16107,3
16108,11
16109,0
16110,1
16111,0
16112,0
16113,6
16114,0
16115,1
16116,2
16117,6
16118,3
16119,0
16120,11
16121,15
16122,1
16123,0
16124,4
16125,4
16126,8
16127,5
16128,3
16129,0
16130,0
16131,0
16132,1
16133,0
16134,5
16135,1
16136,10
16137,0
16138,5
16139,9
16140,3
16141,0
16142,1
16143,0
16144,1
16145,10
16146,0
16147,5
16148,0
16149,9
16150,3
16151,0
16152,1
16153,2
16154,7
16155,2
16156,5
16157,0
16158,0
16159,2
16160,0
16161,1
16162,0
16163,5
16164,3
16165,0
16166,19
16167,0
16168,7
16169,3
16170,12
16171,13
16172,1
16173,0
16174,7
16175,0
16176,5
16177,4
16178,3
16179,0
16180,7
16181,0
16182,1
16183,0
16184,2
16185,5
16186,3
16187,0
16188,0
16189,3
16190,0
16191,0
16192,2
16193,0
16194,13
16195,3
16196,2
16197,7
16198,2
16199,0
16200,1
16201,0
16202,2
16203,5
16204,3
16205,0
16206,0
16207,1
16208,2
16209,0
16210,1
16211,3
16212,0
16213,8
16214,19
16215,13
16216,0
16217,1
16218,0
16219,5
16220,3
16221,0
16222,7
16223,14
16224,19
16225,0
16226,0
16227,1
16228,3
16229,0
16230,13
16231,3
16232,0
16233,0
16234,1
16235,3
16236,2
16237,0
16238,1
16239,3
16240,0
16241,4
16242,2
16243,3
16244,2
16245,1
16246,3
16247,14
16248,3
16249,0
16250,0
16251,1
16252,3
16253,2
16254,5
16255,4
16256,2
16257,0
16258,1
16259,0
16260,15
16261,1
16262,1
16263,2
16264,1
16265,2
16266,0
16267,1
16268,5
16269,4
16270,9
16271,2
16272,3
16273,2
16274,0
16275,1
16276,5
16277,1
16278,10
16279,0
16280,3
16281,0
16282,5
16283,4
16284,2
16285,0
16286,1
16287,5
16288,3
16289,2
16290,0
16291,1
16292,5
16293,4
16294,3
16295,0
16296,7
16297,0
16298,1
16299,1
16300,8
16301,5
16302,3
16303,26
16304,1
16305,10
16306,9
16307,1
16308,10
16309,16
16310,4
16311,5
16312,3
16313,0
16314,1
16315,5
16316,0
16317,15
16318,1
16319,1
16320,5
16321,8
16322,1
16323,5
16324,16
16325,3
16326,0
16327,1
16328,5
16329,9
16330,0
16331,1
16332,7
16333,11
16334,0
16335,3
16336,0
16337,1
16338,0
16339,5
16340,0
16341,7
16342,0
16343,1
16344,3
16345,0
16346,1
16347,10
16348,5
16349,0
16350,1
16351,0
16352,0
16353,6
16354,4
16355,3
16356,0
16357,1
16358,6
16359,16
16360,3
16361,0
16362,7
16363,6
16364,9
16365,1
16366,1
16367,0
16368,5
16369,4
16370,3
16371,11
16372,0
16373,1
16374,1
16375,5
16376,3
16377,0
16378,8
16379,8
16380,19
16381,4
16382,0
16383,3
16384,0
16385,1
16386,8
16387,2
16388,0
16389,0
16390,3
16391,0
16392,5
16393,2
16394,0
16395,2
16396,3
16397,0
16398,7
16399,2
16400,3
16401,2
16402,0
16403,2
16404,0
16405,3
16406,0
16407,1
16408,3
16409,0
16410,0
16411,2
16412,13
16413,3
16414,1
16415,0
16416,1
16417,6
16418,17
16419,2
16420,0
16421,3
16422,0
16423,3
16424,0
16425,0
16426,0
16427,2
16428,7
16429,2
16430,0
16431,3
16432,0
16433,0
16434,2
16435,1
16436,5
16437,0
16438,15
16439,1
16440,15
16441,1
16442,15
16443,15
16444,1
16445,0
16446,0
16447,1
16448,3
16449,0
16450,3
16451,0
16452,2
16453,7
16454,2
16455,9
16456,20
16457,4
16458,11
16459,0
16460,1
16461,9
16462,4
16463,20
16464,3
16465,11
16466,0
16467,1
16468,0
16469,7
16470,0
16471,7
16472,0
16473,1
16474,0
16475,0
16476,0
16477,5
16478,1
16479,10
16480,0
16481,2
16482,0
16483,0
16484,5
16485,3
16486,12
16487,0
16488,3
16489,0
16490,7
16491,9
16492,4
16493,20
16494,3
16495,2
16496,1
16497,2
16498,1
16499,2
16500,0
16501,1
16502,0
16503,6
16504,2
16505,0
16506,13
16507,0
16508,1
16509,6
16510,1
16511,6
16512,3
16513,23
16514,0
16515,7
16516,6
16517,1
16518,10
16519,5
16520,8
16521,1
16522,2
16523,0
16524,6
16525,0
16526,1
16527,0
16528,12
16529,6
16530,11
16531,0
16532,13
16533,3
16534,0
16535,0
16536,1
16537,7
16538,0
16539,6
16540,2
16541,0
16542,1
16543,0
16544,3
16545,0
16546,6
16547,1
16548,1
16549,0
16550,1
16551,28
16552,4
16553,6
16554,9
16555,1
16556,9
16557,3
16558,0
16559,19
16560,1
16561,9
16562,4
16563,3
16564,0
16565,4
16566,6
16567,0
16568,1
16569,3
16570,0
16571,6
16572,2
16573,0
16574,3
16575,0
16576,7
16577,6
16578,3
16579,0
16580,1
16581,3
16582,0
16583,6
16584,2
16585,0
16586,1
16587,3
16588,0
16589,13
16590,0
16591,7
16592,0
16593,1
16594,3
16595,2
16596,0
16597,6
16598,0
16599,7
16600,0
16601,6
16602,0
16603,19
16604,2
16605,0
16606,1
16607,1
16608,18
16609,5
16610,2
16611,0
16612,1
16613,16
16614,0
16615,1
16616,6
16617,3
16618,23
16619,7
16620,0
16621,12
16622,3
16623,0
16624,2
16625,1
16626,7
16627,6
16628,4
16629,7
16630,6
16631,9
16632,23
16633,0
16634,0
16635,1
16636,2
16637,0
16638,6
16639,4
16640,3
16641,0
16642,1
16643,3
16644,2
16645,0
16646,0
16647,6
16648,4
16649,0
16650,3
16651,2
16652,0
16653,1
16654,0
16655,5
16656,8
16657,0
16658,1
16659,2
16660,1
16661,0
16662,1
16663,8
16664,2
16665,2
16666,0
16667,1
16668,0
16669,3
16670,0
16671,1
16672,0
16673,0
16674,7
16675,4
16676,2
16677,0
16678,5
16679,0
16680,1
16681,7
16682,4
16683,0
16684,2
16685,1
16686,2
16687,1
16688,0
16689,1
16690,10
16691,2
16692,2
16693,2
16694,7
16695,2
16696,0
16697,6
16698,2
16699,0
16700,7
16701,0
16702,1
16703,2
16704,1
16705,0
16706,1
16707,0
16708,1
16709,5
16710,2
16711,0
16712,3
16713,2
16714,0
16715,1
16716,3
16717,2
16718,0
16719,6
16720,1
16721,5
16722,1
16723,10
16724,8
16725,1
16726,9
16727,7
16728,9
16729,11
16730,0
16731,1
16732,0
16733,1
16734,0
16735,8
16736,5
16737,5
16738,4
16739,12
16740,1
16741,3
16742,0
16743,0
16744,20
16745,6
16746,2
16747,0
16748,1
16749,5
16750,4
16751,2
16752,0
16753,1
16754,5
16755,8
16756,2
16757,7
16758,2
16759,1
16760,0
16761,5
16762,16
16763,3
16764,8
16765,2
16766,0
16767,1
16768,0
16769,2
16770,6
16771,3
16772,0
16773,0
16774,1
16775,21
16776,3
16777,0
16778,2
16779,0
16780,2
16781,0
16782,0
16783,0
16784,1
16785,21
16786,12
16787,0
16788,7
16789,0
16790,2
16791,5
16792,0
16793,8
16794,13
16795,0
16796,0
16797,2
16798,0
16799,1
16800,0
16801,1
16802,2
16803,5
16804,16
16805,1
16806,8
16807,9
16808,3
16809,0
16810,13
16811,3
16812,0
16813,1
16814,7
16815,8
16816,4
16817,20
16818,6
16819,1
16820,7
16821,5
16822,16
16823,3
16824,0
16825,1
16826,7
16827,5
16828,0
16829,0
16830,7
16831,5
16832,0
16833,2
16834,1
16835,2
16836,1
16837,0
16838,2
16839,5
16840,0
16841,3
16842,14
16843,0
16844,7
16845,0
16846,12
16847,14
16848,7
16849,5
16850,0
16851,3
16852,0
16853,2
16854,3
16855,14
16856,3
16857,0
16858,0
16859,0
16860,1
16861,21
16862,3
16863,0
16864,12
16865,2
16866,0
16867,8
16868,3
16869,0
16870,3
16871,14
16872,0
16873,7
16874,3
16875,0
16876,12
16877,14
16878,1
16879,0
16880,2
16881,5
16882,3
16883,0
16884,0
16885,3
16886,0
16887,0
16888,8
16889,3
16890,0
16891,14
16892,3
16893,0
16894,0
16895,1
16896,15
16897,1
16898,2
16899,1
16900,2
16901,1
16902,0
16903,3
16904,14
16905,0
16906,3
16907,0
16908,2
16909,5
16910,3
16911,0
16912,14
16913,0
16914,3
16915,12
16916,14
16917,7
16918,4
16919,5
16920,9
16921,2
16922,3
16923,11
16924,0
16925,7
16926,2
16927,7
16928,11
16929,0
16930,1
16931,2
16932,1
16933,0
16934,19
16935,4
16936,3
16937,0
16938,0
16939,7
16940,3
16941,0
16942,2
16943,5
16944,0
16945,3
16946,0
16947,2
16948,7
16949,5
16950,2
16951,0
16952,0
16953,1
16954,2
16955,1
16956,0
16957,3
16958,0
16959,0
16960,7
16961,3
16962,0
16963,2
16964,5
16965,2
16966,7
16967,2
16968,1
16969,15
16970,1
16971,2
16972,1
16973,2
16974,1
16975,0
16976,5
16977,0
16978,1
16979,3
16980,2
16981,0
16982,3
16983,15
16984,1
16985,2
16986,15
16987,1
16988,2
16989,1
16990,8
16991,7
16992,3
16993,0
16994,0
16995,19
16996,0
16997,2
16998,1
16999,6
17000,4
17001,17
17002,1
17003,10
17004,0
17005,6
17006,0
17007,1
17008,0
17009,15
17010,1
17011,7
17012,4
17013,6
17014,0
17015,1
17016,4
17017,18
17018,12
17019,0
17020,7
17021,4
17022,2
17023,5
17024,23
17025,9
17026,1
17027,10
17028,20
17029,9
17030,2
17031,0
17032,3
17033,0
17034,1
17035,0
17036,7
17037,0
17038,1
17039,1
17040,7
17041,22
17042,4
17043,4
17044,3
17045,0
17046,4
17047,6
17048,1
17049,10
17050,4
17051,3
17052,0
17053,13
17054,3
17055,14
17056,0
17057,4
17058,6
17059,0
17060,1
17061,10
17062,0
17063,5
17064,0
17065,3
17066,0
17067,1
17068,7
17069,0
17070,3
17071,0
17072,4
17073,2
17074,0
17075,21
17076,1
17077,10
17078,19
17079,5
17080,8
17081,2
17082,7
17083,8
17084,4
17085,5
17086,3
17087,0
17088,1
17089,7
17090,18
17091,2
17092,0
17093,1
17094,8
17095,5
17096,3
17097,0
17098,3
17099,0
17100,1
17101,4
17102,4
17103,5
17104,9
17105,0
17106,1
17107,7
17108,4
17109,18
17110,0
17111,10
17112,6
17113,3
17114,8
17115,1
17116,7
17117,3
17118,0
17119,10
17120,15
17121,1
17122,0
17123,5
17124,3
17125,0
17126,3
17127,0
17128,7
17129,4
17130,0
17131,0
17132,4
17133,5
17134,1
17135,1
17136,0
17137,1
17138,18
17139,0
17140,1
17141,0
17142,4
17143,1
17144,4
17145,2
17146,1
17147,0
17148,1
17149,8
17150,1
17151,1
17152,7
17153,8
17154,1
17155,8
17156,1
17157,1
17158,1
17159,1
17160,5
17161,3
17162,0
17163,3
17164,0
17165,3
17166,26
17167,1
17168,0
17169,1
17170,21
17171,4
17172,1
17173,4
17174,2
17175,4
17176,6
17177,1
17178,1
17179,5
17180,0
17181,1
17182,0
17183,1
17184,3
17185,16
17186,21
17187,1
17188,18
17189,0
17190,1
17191,0
17192,1
17193,0
17194,4
17195,5
17196,1
17197,0
17198,3
17199,0
17200,6
17201,4
17202,0
17203,0
17204,1
17205,7
17206,0
17207,0
17208,1
17209,3
17210,2
17211,2
17212,0
17213,6
17214,17
17215,4
17216,3
17217,0
17218,3
17219,0
17220,0
17221,1
17222,2
17223,0
17224,1
17225,13
17226,3
17227,0
17228,1
17229,6
17230,4
17231,0
17232,1
17233,10
17234,4
17235,4
17236,6
17237,0
17238,3
17239,0
17240,0
17241,1
17242,7
17243,6
17244,0
17245,1
17246,21
17247,12
17248,9
17249,3
17250,0
17251,2
17252,0
17253,1
17254,7
17255,0
17256,6
17257,17
17258,7
17259,2
17260,2
17261,0
17262,4
17263,6
17264,4
17265,4
17266,3
17267,0
17268,1
17269,7
17270,3
17271,2
17272,0
17273,0
17274,6
17275,17
17276,4
17277,2
17278,0
17279,1
17280,3
17281,0
17282,7
17283,0
17284,1
17285,10
17286,0
17287,1
17288,0
17289,1
17290,1
17291,8
17292,12
17293,6
17294,17
17295,1
17296,6
17297,0
17298,13
17299,1
17300,7
17301,3
17302,2
17303,0
17304,2
17305,1
17306,8
17307,4
17308,5
17309,0
17310,3
17311,0
17312,2
17313,1
17314,22
17315,3
17316,12
17317,3
17318,0
17319,7
17320,22
17321,0
17322,1
17323,4
17324,5
17325,0
17326,1
17327,7
17328,23
17329,5
17330,2
17331,0
17332,1
17333,0
17334,18
17335,2
17336,1
17337,0
17338,5
17339,1
17340,22
17341,3
17342,0
17343,21
17344,1
17345,10
17346,6
17347,17
17348,0
17349,0
17350,1
17351,8
17352,8
17353,5
17354,1
17355,5
17356,2
17357,0
17358,1
17359,21
17360,0
17361,1
17362,0
17363,2
17364,5
17365,1
17366,7
17367,4
17368,5
17369,13
17370,1
17371,0
17372,3
17373,2
17374,0
17375,2
17376,0
17377,5
17378,2
17379,4
17380,3
17381,0
17382,2
17383,1
17384,5
17385,3
17386,2
17387,0
17388,1
17389,4
17390,1
17391,4
17392,1
17393,0
17394,2
17395,7
17396,0
17397,2
17398,5
17399,2
17400,0
17401,1
17402,2
17403,0
17404,3
17405,0
17406,7
17407,0
17408,0
17409,1
17410,3
17411,2
17412,0
17413,3
17414,0
17415,3
17416,0
17417,0
17418,4
17419,5
17420,0
17421,3
17422,14
17423,0
17424,0
17425,2
17426,2
17427,0
17428,1
17429,1
17430,0
17431,1
17432,3
17433,0
17434,2
17435,1
17436,0
17437,19
17438,4
17439,8
17440,3
17441,0
17442,7
17443,8
17444,8
17445,3
17446,0
17447,0
17448,5
17449,3
17450,14
17451,2
17452,2
17453,2
17454,0
17455,1
17456,2
17457,5
17458,0
17459,1
17460,4
17461,5
17462,0
17463,8
17464,2
17465,3
17466,16
17467,1
17468,7
17469,8
17470,5
17471,3
17472,0
17473,2
17474,1
17475,7
17476,1
17477,0
17478,5
17479,3
17480,26
17481,7
17482,0
17483,8
17484,16
17485,9
17486,1
17487,0
17488,0
17489,5
17490,8
17491,19
17492,0
17493,0
17494,1
17495,0
17496,7
17497,0
17498,4
17499,5
17500,2
17501,0
17502,1
17503,5
17504,4
17505,1
17506,10
17507,2
17508,2
17509,2
17510,0
17511,5
17512,4
17513,13
17514,3
17515,14
17516,0
17517,2
17518,1
17519,0
17520,2
17521,1
17522,7
17523,7
17524,5
17525,4
17526,7
17527,0
17528,14
17529,0
17530,0
17531,3
17532,0
17533,0
17534,1
17535,19
17536,8
17537,3
17538,0
17539,0
17540,1
17541,4
17542,0
17543,8
17544,0
17545,5
17546,1
17547,3
17548,0
17549,0
17550,1
17551,0
17552,1
17553,1
17554,10
17555,0
17556,3
17557,2
17558,5
17559,2
17560,0
17561,1
17562,10
17563,3
17564,0
17565,0
17566,5
17567,1
17568,10
17569,6
17570,12
17571,4
17572,0
17573,2
17574,0
17575,1
17576,7
17577,8
17578,3
17579,12
17580,0
17581,5
17582,4
17583,0
17584,1
17585,1
17586,0
17587,5
17588,2
17589,0
17590,0
17591,13
17592,1
17593,0
17594,1
17595,1
17596,13
17597,2
17598,2
17599,0
17600,0
17601,1
17602,3
17603,2
17604,3
17605,12
17606,5
17607,1
17608,10
17609,0
17610,0
17611,1
17612,0
17613,7
17614,0
17615,5
17616,4
17617,3
17618,0
17619,0
17620,8
17621,1
17622,8
17623,1
17624,2
17625,1
17626,11
17627,1
17628,2
17629,1
17630,11
17631,7
17632,2
17633,1
17634,11
17635,1
17636,2
17637,0
17638,0
17639,0
17640,0
17641,5
17642,0
17643,1
17644,8
17645,0
17646,6
17647,9
17648,3
17649,2
17650,0
17651,1
17652,4
17653,6
17654,4
17655,2
17656,0
17657,3
17658,0
17659,0
17660,1
17661,4
17662,6
17663,12
17664,4
17665,0
17666,3
17667,2
17668,15
17669,1
17670,1
17671,8
17672,8
17673,6
17674,0
17675,3
17676,0
17677,1
17678,0
17679,0
17680,0
17681,8
17682,5
17683,0
17684,1
17685,0
17686,6
17687,9
17688,0
17689,1
17690,4
17691,6
17692,4
17693,2
17694,2
17695,2
17696,1
17697,7
17698,0
17699,1
17700,2
17701,0
17702,1
17703,2
17704,5
17705,2
17706,2
17707,1
17708,3
17709,0
17710,0
17711,5
17712,1
17713,10
17714,0
17715,6
17716,0
17717,3
17718,0
17719,0
17720,3
17721,0
17722,0
17723,3
17724,0
17725,0
17726,0
17727,2
17728,7
17729,0
17730,3
17731,14
17732,0
17733,7
17734,0
17735,3
17736,0
17737,0
17738,0
17739,7
17740,0
17741,3
17742,12
17743,3
17744,0
17745,11
17746,1
17747,11
17748,0
17749,19
17750,0
17751,2
17752,1
17753,5
17754,3
17755,0
17756,3
17757,0
17758,2
17759,0
17760,2
17761,1
17762,0
17763,0
17764,3
17765,0
17766,0
17767,3
17768,0
17769,3
17770,0
17771,0
17772,2
17773,13
17774,3
17775,14
17776,0
17777,0
17778,1
17779,5
